timestamp,test-class,test-method,time,description,result
2021-12-13 12:32:14.242,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,seeDashboard,4206,"seeDashboard()",OK
2021-12-13 12:32:33.709,acme.testing.officer.duty.OfficerDutyUpdateTest,updatePositive,9206,"[1] recordIndex=0, title=Duty 11, iniMoment=2022/07/10 15:30, endMoment=2022/10/07 15:30, exePeriod=2,136.00, workload=25.30, description=Esta es la duty 11 actualizada, visibility=PUBLIC, link=null",OK
2021-12-13 12:32:40.892,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6823,"[1] recordIndex=0, title=Duty 11, iniMoment=2022/07/10 15:30, endMoment=2022/05/07 15:30, exePeriod=2,136.00, workload=25.30, description=Esta es la duty 11 actualizada, visibility=PUBLIC, link=null",OK
2021-12-13 12:33:00.4,acme.testing.officer.duty.OfficerDutyDeleteTest,deletePositive,9271,"[1] recordIndex=2, title=Duty 4, iniMoment=2021/03/20 12:30, endMoment=2021/04/30 12:30, exePeriod=984.00, workload=25.30, description=aaaaaaaaaaaa, visibility=PUBLIC, link=null",OK
2021-12-13 12:33:04.697,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteNegative,3966,"[1] recordIndex=0",OK
2021-12-13 12:33:42.171,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteNegative2,37152,"[1] recordIndex=0",OK
2021-12-13 12:33:59.799,acme.testing.officer.duty.OfficerDutyListAllTest,listAll,7288,"[1] recordIndex=0, title=Duty 4, iniMoment=2021/03/20 12:30, endMoment=2021/04/30 12:30, exePeriod=984.00, workload=25.30, description=aaaaaaaaaaaa, visibility=PUBLIC, link=null",OK
2021-12-13 12:34:07.301,acme.testing.officer.duty.OfficerDutyListAllTest,listAll,7219,"[2] recordIndex=1, title=Duty 2, iniMoment=2021/02/05 12:30, endMoment=2021/03/31 12:30, exePeriod=1,296.00, workload=28.30, description=Esta es la segunda Duty, visibility=PUBLIC, link=null",OK
2021-12-13 12:34:27.553,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,9910,"[1] recordIndex=1, title=Duty testing, iniMoment=2022/01/30 10:30, endMoment=2022/04/30 12:30, exePeriod=2,161.00, workload=25.30, description=Probando testing de las duties, visibility=PUBLIC, link=null",OK
2021-12-13 12:34:33.709,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5836,"[1] recordIndex=0, title=null, iniMoment=null, endMoment=null, exePeriod=null, workload=null, description=null, link=null, visibility=PUBLIC",OK
2021-12-13 12:34:40.052,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6035,"[2] recordIndex=1, title=Duty1, iniMoment=2021/10/17 10:30, endMoment=2022/03/15 12:30, exePeriod=1,058.00, workload=25.30, description=testing de las duty, link=null, visibility=PUBLIC",OK
2021-12-13 12:34:46.322,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5971,"[3] recordIndex=2, title=Duty1, iniMoment=2022/02/17 10:30, endMoment=2022/01/30 12:30, exePeriod=1,058.00, workload=25.30, description=testing de las duty, link=null, visibility=PUBLIC",OK
2021-12-13 12:34:52.594,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5993,"[4] recordIndex=3, title=Duty1, iniMoment=2021/06/17 10:30, endMoment=2021/04/30 12:30, exePeriod=1,058.00, workload=25.30, description=testing de las duty, link=null, visibility=PUBLIC",OK
2021-12-13 12:34:58.822,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5953,"[5] recordIndex=4, title=Duty sexo, iniMoment=2022/01/17 10:30, endMoment=2021/03/30 12:30, exePeriod=1,058.00, workload=25.30, description=This is a description sexo, link=null, visibility=PUBLIC",OK
2021-12-13 12:35:05.036,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5906,"[6] recordIndex=5, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=-10, description=This is a description, link=null, visibility=PUBLIC",OK
2021-12-13 12:35:11.759,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6456,"[7] recordIndex=6, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=10, description=This is a description, link=URL incorrecta, visibility=PUBLIC",OK
2021-12-13 12:35:18.14,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6103,"[8] recordIndex=7, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=1000, description=This is a description, link=null, visibility=PUBLIC",OK
2021-12-13 12:35:24.417,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5990,"[9] recordIndex=8, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=80.80, description=This is a description, link=null, visibility=PUBLIC",OK
2021-12-13 12:35:36.364,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1556,"[1] recordIndex=0, moment=2021/11/30 12:30, author=Luis Delgado, text=Creando mi primer bean",OK
2021-12-13 12:35:38.171,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1512,"[2] recordIndex=1, moment=2021/11/30 12:30, author=Shout 8, text=Poblando la BD",OK
2021-12-13 12:35:40.04,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1555,"[3] recordIndex=2, moment=2021/11/30 12:30, author=Shout 9, text=Creando mi 9 shout!",OK
2021-12-13 12:35:53.447,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3147,"[1] recordIndex=0, author=Luis Delgado, text=Creando mi primer bean, info=https://www.example.org",OK
2021-12-13 12:35:56.932,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3202,"[2] recordIndex=0, author=Daniel Castroviejo, text=Creando mi 9 shout!, info=null",OK
2021-12-13 12:35:59.066,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1856,"[1] recordIndex=1, author=Luis Delgado, text=null, info=https://www.example.org",OK
2021-12-13 12:36:01.2,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1849,"[2] recordIndex=2, author=null, text=Creando mi 9 shout!, info=null",OK
2021-12-13 12:36:03.364,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1878,"[3] recordIndex=3, author=Shout 8, text=Poblando la BD, info=www.urlmal",OK
2021-12-13 12:36:05.551,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1888,"[4] recordIndex=4, author=Spam sex, text=Poblando la BD, info=null",OK
2021-12-13 12:36:07.711,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1858,"[5] recordIndex=5, author=Shout66, text=Spam sex, info=null",OK
2021-12-13 12:36:23.825,acme.testing.SignUpTest,positiveSignUp,6268,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-12-13 12:36:30.383,acme.testing.SignUpTest,positiveSignUp,6265,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-12-13 12:36:36.838,acme.testing.SignUpTest,positiveSignUp,6171,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-12-13 12:36:43.342,acme.testing.SignUpTest,positiveSignUp,6227,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-12-13 12:36:49.898,acme.testing.SignUpTest,positiveSignUp,6267,"[5] username=pepeluis, password=pepeluis, name=José Luis, surname=Sørensen, email=ppepe.sorensen@sweden.sw",OK
2021-12-13 12:36:56.458,acme.testing.SignUpTest,positiveSignUp,6271,"[6] username=luisa, password=luisa, name=Luisa, surname=Martínez López, email=luisa@luisa.name",OK
2021-12-13 12:37:03.042,acme.testing.SignUpTest,positiveSignUp,6287,"[7] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com",OK
2021-12-13 12:37:09.529,acme.testing.SignUpTest,positiveSignUp,6220,"[8] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-12-13 12:37:16.32,acme.testing.SignUpTest,positiveSignUp,6349,"[9] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com",OK
2021-12-13 12:37:22.895,acme.testing.SignUpTest,positiveSignUp,6280,"[10] username=sonia, password=sonia, name=Snojia Guðrún, surname=Þor-Anaïs, email=sonja@liberty.de",OK
2021-12-13 12:37:29.608,acme.testing.SignUpTest,positiveSignUp,6385,"[11] username=parker, password=parker, name=Parker Sigurður, surname=Mañón-Perigüeñez, email=parker@outlook.com",OK
2021-12-13 12:37:36.231,acme.testing.SignUpTest,positiveSignUp,6302,"[12] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-12-13 12:37:50.836,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4784,"[1] recordIndex=0, umbral=50.00",OK
2021-12-13 12:37:54.555,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,3440,"[1] recordIndex=0, umbral=200.00",OK
2021-12-13 12:37:58.21,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,3390,"[2] recordIndex=1, umbral=-100.00",OK
2021-12-13 12:38:14.973,acme.testing.administrator.spam.AdministratorSpamWordUpdateTest,updatePositive,6842,"[1] recordIndex=0, word=test",OK
2021-12-13 12:38:19.703,acme.testing.administrator.spam.AdministratorSpamWordUpdateTest,updateNegative,4447,"[1] recordIndex=0, word=null",OK
2021-12-13 12:38:39.418,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deletePositive,7723,"[1] recordIndex=3, word=nigeria",OK
2021-12-13 12:38:44.427,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deletePositive2,4698,"[1] recordIndex=0",OK
2021-12-13 12:38:47.076,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deleteNegative,2339,"[1] recordIndex=0",The system doesn't navigate from '/master/sign-in' to '/master/welcome'
2021-12-13 12:39:03.686,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,6912,"[1] recordIndex=14, word=test",OK
2021-12-13 12:39:07.882,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3896,"[1] recordIndex=0, word=null",OK
