timestamp,test-class,test-method,time,description,result
2021-12-13 13:44:28.294,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5918,"[8] recordIndex=7, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=1000, description=This is a description, link=null, visibility=PUBLIC",OK
2021-12-13 13:44:34.594,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5993,"[9] recordIndex=8, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=80.80, description=This is a description, link=null, visibility=PUBLIC",OK
2021-12-13 13:44:47.03,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1611,"[1] recordIndex=0, moment=2021/11/30 12:30, author=Luis Delgado, text=Creando mi primer bean",OK
2021-12-13 13:44:48.875,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1471,"[2] recordIndex=1, moment=2021/11/30 12:30, author=Shout 8, text=Poblando la BD",OK
2021-12-13 13:44:50.753,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1580,"[3] recordIndex=2, moment=2021/11/30 12:30, author=Shout 9, text=Creando mi 9 shout!",OK
2021-12-13 13:45:04.181,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3143,"[1] recordIndex=0, author=Luis Delgado, text=Creando mi primer bean, info=https://www.example.org",OK
2021-12-13 13:45:07.676,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3199,"[2] recordIndex=0, author=Daniel Castroviejo, text=Creando mi 9 shout!, info=null",OK
2021-12-13 13:45:09.832,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1857,"[1] recordIndex=1, author=Luis Delgado, text=null, info=https://www.example.org",OK
2021-12-13 13:45:11.987,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1845,"[2] recordIndex=2, author=null, text=Creando mi 9 shout!, info=null",OK
2021-12-13 13:45:14.177,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1867,"[3] recordIndex=3, author=Shout 8, text=Poblando la BD, info=www.urlmal",OK
2021-12-13 13:45:16.346,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1887,"[4] recordIndex=4, author=Spam sex, text=Poblando la BD, info=null",OK
2021-12-13 13:45:18.434,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1809,"[5] recordIndex=5, author=Shout66, text=Spam sex, info=null",OK
2021-12-13 13:45:35.91,acme.testing.SignUpTest,positiveSignUp,6156,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-12-13 13:45:42.481,acme.testing.SignUpTest,positiveSignUp,6218,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-12-13 13:45:48.85,acme.testing.SignUpTest,positiveSignUp,6072,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-12-13 13:45:55.3,acme.testing.SignUpTest,positiveSignUp,6138,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-12-13 13:46:01.801,acme.testing.SignUpTest,positiveSignUp,6190,"[5] username=pepeluis, password=pepeluis, name=José Luis, surname=Sørensen, email=ppepe.sorensen@sweden.sw",OK
2021-12-13 13:46:08.345,acme.testing.SignUpTest,positiveSignUp,6187,"[6] username=luisa, password=luisa, name=Luisa, surname=Martínez López, email=luisa@luisa.name",OK
2021-12-13 13:46:14.849,acme.testing.SignUpTest,positiveSignUp,6211,"[7] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com",OK
2021-12-13 13:46:21.473,acme.testing.SignUpTest,positiveSignUp,6299,"[8] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-12-13 13:46:27.942,acme.testing.SignUpTest,positiveSignUp,6185,"[9] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com",OK
2021-12-13 13:46:34.349,acme.testing.SignUpTest,positiveSignUp,6127,"[10] username=sonia, password=sonia, name=Snojia Guðrún, surname=Þor-Anaïs, email=sonja@liberty.de",OK
2021-12-13 13:46:41.101,acme.testing.SignUpTest,positiveSignUp,6237,"[11] username=parker, password=parker, name=Parker Sigurður, surname=Mañón-Perigüeñez, email=parker@outlook.com",OK
2021-12-13 13:46:47.615,acme.testing.SignUpTest,positiveSignUp,6205,"[12] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-12-13 13:47:04.487,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4842,"[1] recordIndex=0, umbral=50.00",OK
2021-12-13 13:47:08.185,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,3412,"[1] recordIndex=0, umbral=200.00",OK
2021-12-13 13:47:11.843,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,3375,"[2] recordIndex=1, umbral=-100.00",OK
2021-12-13 13:47:28.302,acme.testing.administrator.spam.AdministratorSpamWordUpdateTest,updatePositive,6756,"[1] recordIndex=0, word=test",OK
2021-12-13 13:47:33.09,acme.testing.administrator.spam.AdministratorSpamWordUpdateTest,updateNegative,4482,"[1] recordIndex=0, word=null",OK
2021-12-13 13:47:50.612,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deletePositive,7768,"[1] recordIndex=3, word=nigeria",OK
2021-12-13 13:47:55.503,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deletePositive2,4609,"[1] recordIndex=0",OK
2021-12-13 13:47:58.401,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deleteNegative,2588,"[1] recordIndex=0",OK
2021-12-13 13:48:15.162,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,7037,"[1] recordIndex=14, word=test",OK
2021-12-13 13:48:19.473,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,4014,"[1] recordIndex=0, word=null",OK
2021-12-13 13:48:34.609,acme.testing.administrator.spam.AdministratorSpamListTest,list,5270,"[1] recordIndex=0, umbral=10.00",OK
2021-12-13 13:48:48.792,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4417,"[1] recordIndex=0, word=sex",OK
2021-12-13 13:48:53.387,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4316,"[2] recordIndex=1, word=hard core",OK
2021-12-13 13:48:57.94,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4282,"[3] recordIndex=2, word=viagra",OK
2021-12-13 13:49:02.511,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4305,"[4] recordIndex=3, word=cialis",OK
2021-12-13 13:49:07.24,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4391,"[5] recordIndex=4, word=nigeria",OK
2021-12-13 13:49:11.844,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4296,"[6] recordIndex=5, word=you’ve won",OK
2021-12-13 13:49:16.559,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4422,"[7] recordIndex=6, word=million dollar",OK
2021-12-13 13:49:21.174,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4337,"[8] recordIndex=7, word=sexo",OK
2021-12-13 13:49:25.767,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4318,"[9] recordIndex=8, word=núcleo duro",OK
2021-12-13 13:49:30.456,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4400,"[10] recordIndex=9, word=viagra",OK
2021-12-13 13:49:35.05,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4302,"[11] recordIndex=10, word=cialis",OK
2021-12-13 13:49:39.787,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4432,"[12] recordIndex=11, word=Nigeria",OK
